customer_location,age,gender,mobile_name,sell_price,came_from_facebook,follows_facebook_page,previous_customer,heard_about_shop,engagement_score,engagement_level,price_category
outside_rangamati,40,f,vivo_y200_5g_6/128,25878.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,35,f,iphone_16_pro_max_1tb,24220.0,no,yes,no,no,1,Low,Medium
inside_rangamati,44,f,r-70_turbo_5g_6/128,25386.0,no,no,no,yes,1,Low,Medium
outside_rangamati,40,f,note_11s_6/128,19795.0,no,no,no,yes,1,Low,Medium
outside_rangamati,20,f,galaxy_a55_5g_8/128,18413.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,43,f,iqoo_neo_9_pro_5g_12/256,24631.0,no,no,no,no,0,Low,Medium
outside_rangamati,41,f,moto_g85_5g_8/128,21158.0,no,no,no,yes,1,Low,Medium
outside_rangamati,49,f,note_11s_6/128,15117.0,no,no,no,yes,1,Low,Medium
inside_rangamati,50,m,galaxy_a55_5g_8/128,18490.0,no,no,no,yes,1,Low,Medium
inside_rangamati,50,f,iqoo_neo_9_pro_5g_12/256,17497.0,no,no,no,no,0,Low,Medium
outside_rangamati,23,f,iqoo_z7_5g_6/128,26614.0,yes,no,no,no,1,Low,Medium
inside_rangamati,21,f,r-70_turbo_5g_6/128,15063.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,19,m,r-70_turbo_5g_6/128,16166.0,no,no,no,yes,1,Low,Medium
outside_rangamati,37,m,r-70_turbo_5g_6/128,20972.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,23,f,redmi_note_12_pro_8/128,27156.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,47,m,galaxy_s24_ultra_12/256,24430.0,no,no,no,no,0,Low,Medium
inside_rangamati,26,m,iqoo_neo_9_pro_5g_12/256,40626.0,yes,no,yes,yes,2,Medium,High
outside_rangamati,38,f,galaxy_m35_5g_8/128,17211.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,39,m,vivo_y200_5g_6/128,20222.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,43,m,galaxy_s24_ultra_12/256,23892.0,no,no,no,yes,1,Low,Medium
outside_rangamati,35,m,pixel_8_pro_12/256,35526.0,no,yes,yes,yes,2,Medium,High
rangamati_sadar,46,m,pixel_8_pro_12/256,67461.0,yes,yes,no,no,2,Medium,High
inside_rangamati,27,m,galaxy_a55_5g_8/128,19991.0,yes,no,no,no,1,Low,Medium
inside_rangamati,32,m,narzo_n53_4/64,22234.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,48,f,galaxy_a55_5g_8/128,18608.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,37,f,note_14_pro_5g_8/256,23241.0,no,no,no,yes,1,Low,Medium
inside_rangamati,47,m,iphone_16_pro_256gb,42450.0,no,no,no,yes,1,Low,High
inside_rangamati,29,f,galaxy_s24_ultra_12/256,23651.0,no,no,no,no,0,Low,Medium
rangamati_sadar,47,m,iphone_16_pro_max_1tb,28236.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,32,f,r-70_turbo_5g_6/128,24189.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,36,f,r-70_turbo_5g_6/128,15891.0,no,no,no,no,0,Low,Medium
inside_rangamati,24,m,note_14_pro_5g_8/256,20404.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,42,f,redmi_note_12_pro_8/128,27851.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,34,f,redmi_note_12_pro_8/128,27650.0,no,no,no,no,0,Low,Medium
outside_rangamati,47,m,iphone_16_pro_256gb,13953.0,no,no,no,yes,1,Low,Low
rangamati_sadar,49,m,pixel_7a_8/128,20783.0,no,no,no,no,0,Low,Medium
rangamati_sadar,31,f,galaxy_m35_5g_8/128,17977.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,44,m,note_11s_6/128,14780.0,no,no,no,yes,1,Low,Low
rangamati_sadar,25,m,vivo_t3x_5g_8/128,17054.0,no,yes,no,no,1,Low,Medium
inside_rangamati,34,m,vivo_y200_5g_6/128,23017.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,30,f,iphone_16_pro_256gb,23284.0,no,yes,no,no,1,Low,Medium
outside_rangamati,39,f,moto_g85_5g_8/128,25035.0,no,no,no,no,0,Low,Medium
rangamati_sadar,28,f,iqoo_neo_9_pro_5g_12/256,40139.0,yes,no,yes,no,1,Low,High
inside_rangamati,35,m,redmi_note_12_pro_8/128,27722.0,no,yes,no,no,1,Low,Medium
outside_rangamati,31,f,r-70_turbo_5g_6/128,24017.0,yes,no,no,no,1,Low,Medium
inside_rangamati,50,m,pixel_8_pro_12/256,20986.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,25,f,galaxy_s24_ultra_12/256,12715.0,yes,no,no,yes,2,Medium,Low
inside_rangamati,23,m,galaxy_m35_5g_8/128,26030.0,yes,no,yes,yes,2,Medium,Medium
outside_rangamati,24,m,redmi_note_12_pro_8/128,27984.0,no,no,no,no,0,Low,Medium
rangamati_sadar,31,f,vivo_y200_5g_6/128,23508.0,yes,no,yes,no,1,Low,Medium
outside_rangamati,25,m,galaxy_a55_5g_8/128,21682.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,19,f,iphone_16_pro_max_1tb,200436.0,no,no,no,no,0,Low,High
rangamati_sadar,49,f,galaxy_m35_5g_8/128,17259.0,no,no,yes,no,0,Low,Medium
inside_rangamati,23,f,galaxy_a55_5g_8/128,38925.0,no,no,no,yes,1,Low,High
inside_rangamati,22,f,vivo_t3x_5g_8/128,26311.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,35,f,iphone_16_pro_256gb,60070.0,no,yes,no,yes,2,Medium,High
inside_rangamati,21,f,note_14_pro_5g_8/256,22392.0,no,no,no,no,0,Low,Medium
outside_rangamati,36,f,galaxy_a55_5g_8/128,24994.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,36,m,galaxy_s24_ultra_12/256,25732.0,no,no,no,no,0,Low,Medium
inside_rangamati,29,f,pixel_8_pro_12/256,17169.0,yes,yes,yes,yes,3,High,Medium
rangamati_sadar,39,f,note_11s_6/128,17970.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,37,f,iqoo_neo_9_pro_5g_12/256,13379.0,no,no,no,no,0,Low,Low
outside_rangamati,36,f,note_11s_6/128,18500.0,no,no,yes,no,0,Low,Medium
rangamati_sadar,45,m,r-70_turbo_5g_6/128,24090.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,41,f,iqoo_z7_5g_6/128,16613.0,no,no,no,yes,1,Low,Medium
outside_rangamati,46,f,redmi_note_12_pro_8/128,26441.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,44,m,iqoo_z7_5g_6/128,21136.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,24,m,moto_g85_5g_8/128,14814.0,yes,no,no,no,1,Low,Low
rangamati_sadar,31,m,iphone_16_pro_max_1tb,15854.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,33,m,iphone_16_pro_max_1tb,15160.0,no,no,no,yes,1,Low,Medium
inside_rangamati,24,f,galaxy_m35_5g_8/128,26218.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,19,f,galaxy_m35_5g_8/128,22374.0,no,no,no,no,0,Low,Medium
outside_rangamati,28,m,galaxy_s24_ultra_12/256,45016.0,yes,yes,no,yes,3,High,High
outside_rangamati,30,f,narzo_n53_4/64,13505.0,no,yes,no,no,1,Low,Low
rangamati_sadar,47,f,moto_g85_5g_8/128,23012.0,no,no,no,yes,1,Low,Medium
outside_rangamati,48,f,pixel_7a_8/128,44670.0,yes,yes,no,yes,3,High,High
rangamati_sadar,33,m,note_14_pro_5g_8/256,14117.0,yes,no,no,no,1,Low,Low
outside_rangamati,49,m,iqoo_neo_9_pro_5g_12/256,40289.0,yes,no,no,yes,2,Medium,High
rangamati_sadar,44,f,galaxy_m35_5g_8/128,21682.0,no,no,no,no,0,Low,Medium
outside_rangamati,22,m,galaxy_m35_5g_8/128,12986.0,yes,no,no,yes,2,Medium,Low
outside_rangamati,40,m,r-70_turbo_5g_6/128,23660.0,yes,no,yes,yes,2,Medium,Medium
inside_rangamati,28,f,galaxy_a55_5g_8/128,19256.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,20,f,moto_g85_5g_8/128,12795.0,yes,no,no,no,1,Low,Low
outside_rangamati,39,f,galaxy_s24_ultra_12/256,12874.0,no,yes,no,no,1,Low,Low
rangamati_sadar,21,m,r-70_turbo_5g_6/128,16557.0,yes,no,yes,no,1,Low,Medium
outside_rangamati,48,m,r-70_turbo_5g_6/128,24088.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,32,f,r-70_turbo_5g_6/128,25680.0,yes,no,no,no,1,Low,Medium
outside_rangamati,37,m,iqoo_z7_5g_6/128,20783.0,yes,yes,yes,no,2,Medium,Medium
rangamati_sadar,28,m,vivo_t3x_5g_8/128,26371.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,35,m,vivo_y200_5g_6/128,18181.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,36,m,galaxy_s24_ultra_12/256,24684.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,49,f,narzo_n53_4/64,23326.0,no,yes,no,no,1,Low,Medium
inside_rangamati,27,f,pixel_7a_8/128,44001.0,yes,no,no,yes,2,Medium,High
rangamati_sadar,37,f,vivo_y200_5g_6/128,23008.0,yes,no,no,no,1,Low,Medium
outside_rangamati,26,m,vivo_t3x_5g_8/128,25489.0,no,no,yes,no,0,Low,Medium
inside_rangamati,20,f,iphone_16_pro_max_1tb,24090.0,no,yes,no,no,1,Low,Medium
inside_rangamati,33,m,note_14_pro_5g_8/256,36051.0,no,yes,yes,yes,2,Medium,High
outside_rangamati,48,f,galaxy_a55_5g_8/128,16563.0,no,no,no,no,0,Low,Medium
outside_rangamati,27,m,vivo_y200_5g_6/128,22127.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,34,f,vivo_y200_5g_6/128,16574.0,yes,no,no,no,1,Low,Medium
outside_rangamati,45,f,iphone_16_pro_max_1tb,14073.0,yes,yes,no,no,2,Medium,Low
inside_rangamati,40,f,pixel_8_pro_12/256,25314.0,no,no,no,yes,1,Low,Medium
inside_rangamati,44,m,moto_g85_5g_8/128,19406.0,yes,yes,no,no,2,Medium,Medium
rangamati_sadar,23,m,note_11s_6/128,13465.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,46,m,note_14_pro_5g_8/256,19360.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,30,m,iphone_16_pro_max_1tb,13489.0,no,no,no,no,0,Low,Low
rangamati_sadar,41,f,iqoo_z7_5g_6/128,24420.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,25,f,vivo_y200_5g_6/128,23562.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,22,f,vivo_t3x_5g_8/128,25950.0,no,no,no,yes,1,Low,Medium
outside_rangamati,40,f,galaxy_s24_ultra_12/256,22805.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,31,m,iphone_16_pro_max_1tb,74322.0,yes,no,no,yes,2,Medium,High
inside_rangamati,34,m,pixel_7a_8/128,44969.0,yes,no,yes,yes,2,Medium,High
rangamati_sadar,44,f,moto_g85_5g_8/128,17419.0,no,no,no,yes,1,Low,Medium
inside_rangamati,39,f,galaxy_m35_5g_8/128,23920.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,30,f,vivo_t3x_5g_8/128,19469.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,36,m,iqoo_z7_5g_6/128,22239.0,no,no,no,yes,1,Low,Medium
outside_rangamati,35,m,galaxy_m35_5g_8/128,26480.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,38,f,iphone_16_pro_256gb,18265.0,no,no,no,no,0,Low,Medium
inside_rangamati,23,m,vivo_t3x_5g_8/128,17063.0,no,no,yes,no,0,Low,Medium
outside_rangamati,26,f,pixel_7a_8/128,23971.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,46,m,iphone_16_pro_max_1tb,18102.0,no,no,yes,no,0,Low,Medium
inside_rangamati,31,f,moto_g85_5g_8/128,26371.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,26,m,vivo_y200_5g_6/128,23866.0,no,no,no,yes,1,Low,Medium
outside_rangamati,43,f,pixel_7a_8/128,26845.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,20,f,galaxy_m35_5g_8/128,15431.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,49,f,galaxy_m35_5g_8/128,26579.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,43,m,note_11s_6/128,18289.0,no,yes,yes,no,1,Low,Medium
inside_rangamati,18,m,iphone_16_pro_max_1tb,18709.0,yes,yes,yes,yes,3,High,Medium
inside_rangamati,49,f,galaxy_m35_5g_8/128,25809.0,no,no,no,no,0,Low,Medium
inside_rangamati,41,m,note_11s_6/128,25904.0,yes,yes,yes,no,2,Medium,Medium
rangamati_sadar,22,m,moto_g85_5g_8/128,26566.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,18,f,vivo_y200_5g_6/128,23811.0,no,no,no,no,0,Low,Medium
inside_rangamati,37,f,note_11s_6/128,26031.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,44,f,pixel_8_pro_12/256,23298.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,20,m,vivo_y200_5g_6/128,17156.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,46,f,galaxy_s24_ultra_12/256,26850.0,no,no,no,yes,1,Low,Medium
outside_rangamati,28,m,iphone_16_pro_256gb,24160.0,no,no,no,yes,1,Low,Medium
inside_rangamati,33,m,vivo_y200_5g_6/128,23507.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,45,f,note_14_pro_5g_8/256,13917.0,no,no,no,no,0,Low,Low
inside_rangamati,32,m,iqoo_z7_5g_6/128,20411.0,no,no,no,yes,1,Low,Medium
inside_rangamati,31,m,vivo_y200_5g_6/128,14467.0,yes,no,no,no,1,Low,Low
inside_rangamati,23,f,note_11s_6/128,26086.0,no,no,no,no,0,Low,Medium
outside_rangamati,43,m,galaxy_m35_5g_8/128,19590.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,45,m,note_14_pro_5g_8/256,36670.0,no,yes,no,yes,2,Medium,High
inside_rangamati,18,f,iqoo_z7_5g_6/128,23678.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,40,f,r-70_turbo_5g_6/128,24600.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,19,m,iphone_16_pro_256gb,43749.0,no,no,no,yes,1,Low,High
rangamati_sadar,43,m,note_11s_6/128,18241.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,45,m,galaxy_s24_ultra_12/256,19311.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,30,f,galaxy_m35_5g_8/128,13744.0,yes,no,no,yes,2,Medium,Low
rangamati_sadar,43,m,galaxy_a55_5g_8/128,39855.0,yes,yes,yes,no,2,Medium,High
outside_rangamati,25,f,pixel_8_pro_12/256,53165.0,yes,no,no,no,1,Low,High
inside_rangamati,29,m,note_14_pro_5g_8/256,18120.0,no,no,no,yes,1,Low,Medium
outside_rangamati,48,m,redmi_note_12_pro_8/128,25238.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,33,f,moto_g85_5g_8/128,19533.0,yes,no,yes,no,1,Low,Medium
inside_rangamati,39,f,iqoo_neo_9_pro_5g_12/256,21487.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,25,f,note_14_pro_5g_8/256,17745.0,no,no,yes,no,0,Low,Medium
inside_rangamati,42,m,narzo_n53_4/64,23007.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,43,f,r-70_turbo_5g_6/128,24535.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,30,m,narzo_n53_4/64,18376.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,35,m,redmi_note_12_pro_8/128,23428.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,31,f,galaxy_s24_ultra_12/256,14389.0,no,yes,yes,no,1,Low,Low
outside_rangamati,19,m,r-70_turbo_5g_6/128,13526.0,no,yes,no,no,1,Low,Low
inside_rangamati,39,f,iphone_16_pro_256gb,26395.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,37,m,vivo_y200_5g_6/128,21511.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,28,m,redmi_note_12_pro_8/128,22749.0,no,no,no,yes,1,Low,Medium
outside_rangamati,40,m,pixel_8_pro_12/256,17494.0,no,no,no,yes,1,Low,Medium
outside_rangamati,47,f,galaxy_m35_5g_8/128,15341.0,no,no,no,yes,1,Low,Medium
inside_rangamati,31,m,r-70_turbo_5g_6/128,24470.0,no,no,no,yes,1,Low,Medium
outside_rangamati,45,m,r-70_turbo_5g_6/128,24186.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,27,m,note_14_pro_5g_8/256,36480.0,yes,yes,no,no,2,Medium,High
inside_rangamati,20,f,galaxy_s24_ultra_12/256,25916.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,37,f,note_14_pro_5g_8/256,15563.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,25,f,vivo_y200_5g_6/128,23069.0,no,no,no,yes,1,Low,Medium
inside_rangamati,37,f,moto_g85_5g_8/128,18136.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,38,m,galaxy_s24_ultra_12/256,17085.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,42,m,iqoo_neo_9_pro_5g_12/256,24053.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,47,m,iqoo_neo_9_pro_5g_12/256,24338.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,21,f,iqoo_neo_9_pro_5g_12/256,12896.0,no,yes,no,no,1,Low,Low
outside_rangamati,19,f,iqoo_neo_9_pro_5g_12/256,40070.0,yes,yes,no,yes,3,High,High
rangamati_sadar,25,m,iphone_16_pro_256gb,23901.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,26,m,iqoo_z7_5g_6/128,17044.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,20,f,note_14_pro_5g_8/256,18462.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,33,f,redmi_note_12_pro_8/128,22229.0,yes,no,yes,no,1,Low,Medium
outside_rangamati,37,m,iqoo_neo_9_pro_5g_12/256,40876.0,no,no,no,no,0,Low,High
outside_rangamati,20,m,iphone_16_pro_max_1tb,15547.0,yes,yes,no,no,2,Medium,Medium
inside_rangamati,21,f,iphone_16_pro_max_1tb,19163.0,no,yes,yes,no,1,Low,Medium
outside_rangamati,30,f,vivo_t3x_5g_8/128,14148.0,no,no,yes,yes,1,Low,Low
inside_rangamati,24,m,galaxy_m35_5g_8/128,26756.0,yes,no,no,no,1,Low,Medium
outside_rangamati,45,m,iphone_16_pro_256gb,12837.0,no,yes,no,yes,2,Medium,Low
outside_rangamati,47,f,galaxy_m35_5g_8/128,26309.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,19,m,narzo_n53_4/64,17745.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,29,m,galaxy_a55_5g_8/128,19073.0,no,yes,no,no,1,Low,Medium
rangamati_sadar,28,m,pixel_8_pro_12/256,19995.0,no,yes,no,no,1,Low,Medium
outside_rangamati,29,m,galaxy_a55_5g_8/128,14711.0,no,no,yes,yes,1,Low,Low
rangamati_sadar,49,m,narzo_n53_4/64,14306.0,yes,yes,no,yes,3,High,Low
rangamati_sadar,46,m,iphone_16_pro_max_1tb,200119.0,yes,yes,no,yes,3,High,High
outside_rangamati,42,m,iqoo_neo_9_pro_5g_12/256,23321.0,no,yes,no,yes,2,Medium,Medium
inside_rangamati,49,f,iqoo_neo_9_pro_5g_12/256,40271.0,no,no,no,no,0,Low,High
outside_rangamati,19,m,narzo_n53_4/64,14228.0,no,no,no,yes,1,Low,Low
rangamati_sadar,18,f,narzo_n53_4/64,25276.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,36,m,galaxy_m35_5g_8/128,20663.0,no,no,no,no,0,Low,Medium
inside_rangamati,41,f,narzo_n53_4/64,23612.0,no,no,no,yes,1,Low,Medium
inside_rangamati,23,m,iphone_16_pro_256gb,19775.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,34,m,redmi_note_12_pro_8/128,12881.0,yes,yes,no,no,2,Medium,Low
outside_rangamati,22,m,redmi_note_12_pro_8/128,23571.0,no,no,no,yes,1,Low,Medium
rangamati_sadar,35,f,vivo_y200_5g_6/128,16171.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,21,f,vivo_y200_5g_6/128,26742.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,33,m,iqoo_neo_9_pro_5g_12/256,19999.0,no,yes,no,no,1,Low,Medium
outside_rangamati,48,m,note_11s_6/128,18441.0,yes,yes,no,no,2,Medium,Medium
outside_rangamati,34,f,narzo_n53_4/64,13222.0,no,no,no,yes,1,Low,Low
outside_rangamati,33,m,narzo_n53_4/64,21682.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,49,f,r-70_turbo_5g_6/128,25439.0,yes,yes,no,yes,3,High,Medium
outside_rangamati,30,m,pixel_8_pro_12/256,41237.0,no,no,yes,yes,1,Low,High
inside_rangamati,36,m,vivo_t3x_5g_8/128,26795.0,no,yes,yes,yes,2,Medium,Medium
outside_rangamati,28,m,vivo_y200_5g_6/128,12954.0,no,no,no,yes,1,Low,Low
outside_rangamati,25,m,vivo_y200_5g_6/128,20174.0,yes,no,yes,yes,2,Medium,Medium
rangamati_sadar,49,f,note_14_pro_5g_8/256,36497.0,no,no,yes,no,0,Low,High
inside_rangamati,34,f,redmi_note_12_pro_8/128,15850.0,no,yes,no,yes,2,Medium,Medium
outside_rangamati,29,f,pixel_8_pro_12/256,15179.0,no,yes,yes,yes,2,Medium,Medium
inside_rangamati,45,f,vivo_y200_5g_6/128,22990.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,35,f,iphone_16_pro_max_1tb,17043.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,33,m,galaxy_a55_5g_8/128,39179.0,no,no,no,yes,1,Low,High
outside_rangamati,37,f,pixel_8_pro_12/256,48135.0,yes,yes,no,yes,3,High,High
rangamati_sadar,26,f,note_14_pro_5g_8/256,21682.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,43,f,r-70_turbo_5g_6/128,24104.0,no,no,no,no,0,Low,Medium
rangamati_sadar,23,m,vivo_t3x_5g_8/128,21583.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,42,f,iphone_16_pro_max_1tb,21685.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,32,m,vivo_t3x_5g_8/128,22286.0,no,no,no,no,0,Low,Medium
outside_rangamati,28,m,r-70_turbo_5g_6/128,13061.0,no,no,no,yes,1,Low,Low
outside_rangamati,35,m,iphone_16_pro_max_1tb,17863.0,no,no,yes,yes,1,Low,Medium
inside_rangamati,27,f,moto_g85_5g_8/128,26735.0,no,no,yes,yes,1,Low,Medium
outside_rangamati,23,m,vivo_t3x_5g_8/128,19222.0,yes,no,no,no,1,Low,Medium
inside_rangamati,38,m,iqoo_z7_5g_6/128,20454.0,no,no,no,no,0,Low,Medium
outside_rangamati,18,f,redmi_note_12_pro_8/128,16316.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,32,f,galaxy_a55_5g_8/128,20614.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,35,f,note_11s_6/128,16936.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,41,f,moto_g85_5g_8/128,26595.0,no,no,no,no,0,Low,Medium
rangamati_sadar,18,m,galaxy_s24_ultra_12/256,25224.0,no,no,no,yes,1,Low,Medium
outside_rangamati,42,f,iqoo_z7_5g_6/128,20537.0,yes,no,no,yes,2,Medium,Medium
inside_rangamati,24,f,iqoo_z7_5g_6/128,23541.0,no,no,no,yes,1,Low,Medium
inside_rangamati,34,m,vivo_y200_5g_6/128,13696.0,no,no,no,no,0,Low,Low
outside_rangamati,32,f,note_14_pro_5g_8/256,15737.0,yes,yes,yes,yes,3,High,Medium
outside_rangamati,23,m,iqoo_neo_9_pro_5g_12/256,21908.0,yes,yes,no,yes,3,High,Medium
inside_rangamati,46,m,redmi_note_12_pro_8/128,15568.0,no,no,yes,yes,1,Low,Medium
rangamati_sadar,41,f,galaxy_a55_5g_8/128,39597.0,no,yes,no,no,1,Low,High
inside_rangamati,25,m,galaxy_a55_5g_8/128,20844.0,no,no,no,yes,1,Low,Medium
inside_rangamati,20,m,pixel_7a_8/128,13788.0,no,no,no,no,0,Low,Low
outside_rangamati,43,m,iphone_16_pro_max_1tb,14707.0,no,yes,no,no,1,Low,Low
rangamati_sadar,44,f,pixel_7a_8/128,44443.0,no,yes,no,yes,2,Medium,High
outside_rangamati,31,f,pixel_7a_8/128,19695.0,yes,no,no,no,1,Low,Medium
inside_rangamati,50,m,pixel_7a_8/128,44762.0,no,no,no,yes,1,Low,High
inside_rangamati,37,f,vivo_y200_5g_6/128,20308.0,no,no,no,no,0,Low,Medium
outside_rangamati,21,m,note_11s_6/128,15415.0,no,yes,no,no,1,Low,Medium
inside_rangamati,41,f,vivo_t3x_5g_8/128,25786.0,yes,no,no,no,1,Low,Medium
rangamati_sadar,30,m,note_14_pro_5g_8/256,19260.0,no,no,no,yes,1,Low,Medium
inside_rangamati,34,f,r-70_turbo_5g_6/128,23676.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,45,m,vivo_t3x_5g_8/128,23663.0,no,yes,no,yes,2,Medium,Medium
rangamati_sadar,26,f,narzo_n53_4/64,13201.0,no,no,no,yes,1,Low,Low
inside_rangamati,40,m,narzo_n53_4/64,12987.0,no,no,no,no,0,Low,Low
outside_rangamati,48,f,iqoo_z7_5g_6/128,21590.0,no,no,no,yes,1,Low,Medium
inside_rangamati,28,f,iqoo_neo_9_pro_5g_12/256,24210.0,no,yes,yes,yes,2,Medium,Medium
rangamati_sadar,19,m,note_11s_6/128,18285.0,no,no,yes,no,0,Low,Medium
inside_rangamati,41,m,iqoo_neo_9_pro_5g_12/256,20754.0,yes,no,no,yes,2,Medium,Medium
outside_rangamati,23,f,vivo_y200_5g_6/128,20064.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,31,f,vivo_t3x_5g_8/128,25284.0,no,no,no,no,0,Low,Medium
rangamati_sadar,28,f,iphone_16_pro_max_1tb,17187.0,yes,no,no,no,1,Low,Medium
inside_rangamati,18,m,moto_g85_5g_8/128,13637.0,no,yes,no,yes,2,Medium,Low
rangamati_sadar,18,m,narzo_n53_4/64,26513.0,no,no,no,no,0,Low,Medium
rangamati_sadar,38,f,vivo_y200_5g_6/128,15939.0,yes,yes,no,yes,3,High,Medium
rangamati_sadar,20,m,iqoo_neo_9_pro_5g_12/256,25747.0,no,no,no,yes,1,Low,Medium
inside_rangamati,34,f,redmi_note_12_pro_8/128,26199.0,no,no,no,no,0,Low,Medium
inside_rangamati,25,m,redmi_note_12_pro_8/128,27056.0,no,no,yes,no,0,Low,Medium
inside_rangamati,48,m,iphone_16_pro_max_1tb,16642.0,yes,no,no,yes,2,Medium,Medium
rangamati_sadar,26,m,pixel_7a_8/128,20924.0,no,no,no,yes,1,Low,Medium
inside_rangamati,32,m,r-70_turbo_5g_6/128,20719.0,no,no,no,no,0,Low,Medium
inside_rangamati,31,f,r-70_turbo_5g_6/128,36749.0,no,yes,no,yes,2,Medium,High
inside_rangamati,27,m,moto_g85_5g_8/128,16822.0,no,no,yes,no,0,Low,Medium
